,Date,Closing Day Market Value,Stay or Change Decision,Market Decision,Current Portfolio Value,Current Draw Down,Under/Over EMA,Under/Over EMA Rates,One Day Yield,Two Day Yield,Three Day Yield
13116,2/10/2014,1799.839966,Stay,Short,9793051.168604039,-9.840231460091687,Under,Under,Up,Up,Up
13117,2/11/2014,1819.75,Stay,Short,9684378.794460192,-10.840724149326576,Under,Under,Up,Up,Up
13118,2/12/2014,1819.26001,Change,Long,9687053.24376584,-10.81610182006295,Over,Under,Up,Up,Up
13119,2/13/2014,1829.829956,Stay,Long,9743335.26454512,-10.297941148883538,Over,Under,Down,Up,Up
13120,2/14/2014,1838.630005,Stay,Long,9790193.0763709,-9.86654449877279,Over,Under,Up,Up,Up
13121,2/18/2014,1840.76001,Stay,Long,9801534.760204475,-9.762127236809913,Over,Under,Up,Up,Up
13122,2/19/2014,1828.75,Stay,Long,9737584.799402468,-10.350882831443153,Over,Under,Up,Up,Up
13123,2/20/2014,1839.780029,Stay,Long,9796316.634113263,-9.810167937557402,Over,Under,Down,Down,Down
13124,2/21/2014,1836.25,Stay,Long,9777520.212113619,-9.983217279145595,Over,Under,Up,Down,Up
13125,2/24/2014,1847.609985,Stay,Long,9838008.970695952,-9.426327257929978,Over,Under,Down,Up,Down
13126,2/25/2014,1845.119995,Stay,Long,9824750.466923067,-9.548391731072027,Over,Under,Up,Up,Up
13127,2/26/2014,1845.160034,Stay,Long,9824963.663455006,-9.546428936265572,Over,Under,Down,Up,Up
13128,2/27/2014,1854.290039,Stay,Long,9873578.399152322,-9.09885715882497,Over,Under,Up,Down,Up
13129,2/28/2014,1859.449951,Stay,Long,9901053.494522085,-8.845907572786727,Over,Under,Up,Up,Up
13130,3/3/2014,1845.72998,Stay,Long,9827998.467286082,-9.518489001482934,Over,Under,Up,Up,Up
13131,3/4/2014,1873.910034,Stay,Long,9978049.412181087,-8.137044319124897,Over,Under,Down,Down,Up
13132,3/5/2014,1873.810059,Stay,Long,9977517.073129646,-8.141945300937026,Over,Under,Up,Up,Up
13133,3/6/2014,1877.030029,Stay,Long,9994662.517245317,-7.9840956944794765,Over,Under,Down,Up,Up
13134,3/7/2014,1878.040039,Stay,Long,10000040.539404303,-7.93458290988267,Over,Under,Up,Up,Up
13135,3/10/2014,1877.170044,Stay,Long,9995408.058153417,-7.977231868838819,Over,Under,Up,Up,Up
13136,3/11/2014,1867.630005,Stay,Long,9944610.005520687,-8.444904363222195,Over,Under,Down,Up,Up
13137,3/12/2014,1868.199951,Stay,Long,9947644.809351763,-8.416964428439556,Over,Under,Down,Down,Down
13138,3/13/2014,1846.339966,Change,Short,9831246.472973818,-9.488586222871763,Over,Under,Up,Down,Down
13139,3/14/2014,1841.130005,Change,Long,9858988.065339684,-9.233183131069932,Over,Under,Down,Down,Down
13140,3/17/2014,1858.829956,Stay,Long,9953768.773487505,-8.36058412576175,Over,Under,Down,Down,Down
13141,3/18/2014,1872.25,Stay,Long,10025631.191281479,-7.698982461124826,Over,Under,Up,Up,Down
13142,3/19/2014,1860.77002,Stay,Long,9964157.53895765,-8.264939910891666,Over,Under,Up,Up,Up
13143,3/20/2014,1872.01001,Stay,Long,10024346.079127869,-7.710813851804044,Over,Under,Down,Up,Up
13144,3/21/2014,1866.52002,Stay,Long,9994947.96723906,-7.98146769785999,Over,Under,Up,Down,Up
13145,3/24/2014,1857.439941,Stay,Long,9946325.441806186,-8.429111191535165,Over,Under,Down,Up,Down
13146,3/25/2014,1865.619995,Stay,Long,9990128.461984456,-8.025838494126736,Over,Under,Down,Down,Down
13147,3/26/2014,1852.560059,Change,Short,9920194.371068317,-8.669687008904459,Over,Under,Up,Down,Down
13148,3/27/2014,1849.040039,Change,Long,9939043.575130774,-8.49615172902347,Over,Under,Down,Down,Down
13149,3/28/2014,1857.619995,Stay,Long,9985162.942347301,-8.071553572446922,Over,Under,Down,Down,Down
13150,3/31/2014,1872.339966,Stay,Long,10064286.395657044,-7.343103152484332,Over,Under,Up,Up,Down
13151,4/1/2014,1885.52002,Stay,Long,10135132.417520056,-6.690858941444144,Over,Under,Up,Up,Up
13152,4/2/2014,1890.900024,Stay,Long,10164051.258141428,-6.424617508414121,Over,Under,Up,Up,Up
13153,4/3/2014,1888.77002,Stay,Long,10152601.964386463,-6.530025481590284,Over,Under,Up,Up,Up
13154,4/4/2014,1865.089966,Stay,Long,10025315.86803198,-7.701885486004468,Over,Under,Down,Up,Up
13155,4/7/2014,1845.040039,Stay,Long,9917542.594372118,-8.694100602689748,Over,Under,Down,Down,Down
13156,4/8/2014,1851.959961,Stay,Long,9954738.871815467,-8.35165291125013,Over,Under,Down,Down,Down
13157,4/9/2014,1872.180054,Change,Short,10063426.829448273,-7.351016752555772,Over,Under,Up,Down,Down
13158,4/10/2014,1833.079956,Change,Long,10273599.44313816,-5.4160616627204945,Over,Under,Up,Up,Up
13159,4/11/2014,1815.689941,Stay,Long,10176136.128548207,-6.313358096005139,Over,Under,Down,Down,Down
13160,4/14/2014,1830.609985,Stay,Long,10259756.352111438,-5.543508140979226,Over,Under,Down,Down,Down
13161,4/15/2014,1842.97998,Change,Short,10329084.683004836,-4.905236558507964,Over,Under,Up,Down,Down
13162,4/16/2014,1862.310059,Change,Long,10220748.170895696,-5.902637132447108,Over,Under,Up,Up,Up
13163,4/17/2014,1864.849976,Stay,Long,10234687.768067779,-5.774302169937795,Over,Under,Up,Up,Up
13164,4/21/2014,1871.890015,Stay,Long,10273324.978549754,-5.418588522157563,Over,Under,Up,Up,Up
13165,4/22/2014,1879.550049,Stay,Long,10315364.851618227,-5.031548246349338,Over,Under,Up,Up,Up
13166,4/23/2014,1875.390015,Stay,Long,10292533.712576216,-5.241743228085916,Over,Under,Up,Up,Up
13167,4/24/2014,1878.609985,Stay,Long,10310205.58323427,-5.079047073356802,Over,Under,Down,Up,Up
13168,4/25/2014,1863.400024,Stay,Long,10226730.127405168,-5.847564223603441,Over,Under,Up,Down,Up
13169,4/28/2014,1869.430054,Stay,Long,10259824.196674192,-5.542883529714637,Over,Under,Down,Down,Down
13170,4/29/2014,1878.329956,Change,Short,10308668.725354072,-5.093196162172109,Over,Under,Up,Down,Down
13171,4/30/2014,1883.949951,Change,Long,10277825.014158346,-5.3771589245881435,Over,Under,Up,Up,Down
13172,5/1/2014,1883.680054,Stay,Long,10276352.600235473,-5.390714709827648,Over,Under,Up,Up,Up
13173,5/2/2014,1881.140015,Stay,Long,10262495.503682945,-5.518290130021153,Over,Under,Down,Up,Up
13174,5/5/2014,1884.660034,Stay,Long,10281698.847863777,-5.341494457586949,Over,Under,Down,Down,Up
13175,5/6/2014,1867.719971,Stay,Long,10189282.909133343,-6.1923222028811615,Over,Under,Up,Up,Up
13176,5/7/2014,1878.209961,Stay,Long,10246510.693535494,-5.665454354759303,Over,Under,Down,Down,Down
13177,5/8/2014,1875.630005,Change,Short,10232435.831144297,-5.795034637101704,Over,Under,Up,Down,Down
13178,5/9/2014,1878.47998,Change,Long,10216887.88926337,-5.9381768322278266,Over,Under,Down,Up,Down
13179,5/12/2014,1896.650024,Stay,Long,10315713.1652671,-5.0283414952131285,Over,Under,Up,Up,Up
13180,5/13/2014,1897.449951,Stay,Long,10320063.898075333,-4.988286454530122,Over,Under,Up,Up,Up
13181,5/14/2014,1888.530029,Stay,Long,10271549.22449602,-5.434937009642415,Over,Under,Up,Up,Up
13182,5/15/2014,1870.849976,Stay,Long,10175388.966574488,-6.320236845993521,Over,Under,Down,Down,Up
13183,5/16/2014,1877.859985,Stay,Long,10213515.790825086,-5.969222071291225,Over,Under,Down,Down,Down
13184,5/19/2014,1885.079956,Change,Short,10252784.579982335,-5.607693791666735,Over,Under,Up,Down,Down
13185,5/20/2014,1872.829956,Change,Long,10319411.25579257,-4.994295008569138,Over,Under,Up,Up,Down
13186,5/21/2014,1888.030029,Stay,Long,10403164.617331106,-4.2232193181895745,Over,Under,Down,Down,Up
13187,5/22/2014,1892.48999,Stay,Long,10427739.283918614,-3.9969725424575775,Over,Under,Up,Up,Up
13188,5/23/2014,1900.530029,Stay,Long,10472040.406232363,-3.589114065553989,Over,Under,Up,Up,Up
13189,5/27/2014,1911.910034,Stay,Long,10534744.951998383,-3.011824389912443,Over,Under,Up,Up,Up
13190,5/28/2014,1909.780029,Stay,Long,10523008.490019294,-3.119876178603642,Over,Under,Up,Up,Up
13191,5/29/2014,1920.030029,Stay,Long,10579486.636918325,-2.599909871442452,Over,Under,Down,Up,Up
13192,5/30/2014,1923.569946,Stay,Long,10598991.802999923,-2.420335474354929,Over,Under,Up,Up,Up
13193,6/2/2014,1924.969971,Stay,Long,10606706.02910844,-2.3493144178492464,Over,Under,Up,Up,Up
13194,6/3/2014,1924.23999,Stay,Long,10602683.787727807,-2.3863452007631736,Over,Under,Up,Up,Up
13195,6/4/2014,1927.880005,Stay,Long,10622740.500106798,-2.2016929902693994,Over,Under,Down,Up,Up
13196,6/5/2014,1940.459961,Stay,Long,10692056.851614248,-1.5635316960674217,Over,Under,Up,Up,Up
13197,6/6/2014,1949.439941,Stay,Long,10741537.108159648,-1.1079914971424243,Over,Under,Up,Up,Up
13198,6/9/2014,1951.27002,Stay,Long,10751620.958949778,-1.0151544806113688,Over,Under,Up,Up,Up
13199,6/10/2014,1950.790039,Stay,Long,10748976.23334717,-1.0395031584725878,Over,Under,Up,Up,Up
13200,6/11/2014,1943.890015,Stay,Long,10710956.66563216,-1.3895304754095283,Over,Under,Down,Up,Up
13201,6/12/2014,1930.109985,Stay,Long,10635027.830645522,-2.0885696277676002,Over,Under,Down,Down,Down
13202,6/13/2014,1936.160034,Stay,Long,10668363.982466822,-1.7816601997993953,Over,Under,Down,Down,Down
13203,6/16/2014,1937.780029,Change,Short,10677290.25715811,-1.6994804126999163,Over,Under,Up,Down,Down
13204,6/17/2014,1941.98999,Change,Long,10654093.106348628,-1.9130450833791945,Over,Under,Up,Up,Down
13205,6/18/2014,1956.97998,Stay,Long,10736330.785196414,-1.1559235323404082,Over,Under,Up,Up,Up
13206,6/19/2014,1959.47998,Stay,Long,10750046.217769716,-1.0296523421930437,Over,Under,Up,Up,Up
13207,6/20/2014,1962.869995,Stay,Long,10768644.426631708,-0.8584278507260956,Over,Under,Up,Up,Up
13208,6/23/2014,1962.609985,Stay,Long,10767217.966782354,-0.871560559586182,Over,Under,Up,Up,Up
13209,6/24/2014,1949.97998,Stay,Long,10697927.57399117,-1.5094828647529979,Over,Under,Down,Up,Up
13210,6/25/2014,1959.530029,Stay,Long,10750320.79524366,-1.0271244434747806,Over,Under,Down,Down,Down
13211,6/26/2014,1957.219971,Change,Short,10737647.417347893,-1.1438019526625487,Over,Under,Up,Down,Down
13212,6/27/2014,1960.959961,Change,Long,10717129.185079964,-1.332703148038239,Over,Under,Down,Up,Down
13213,6/30/2014,1960.22998,Stay,Long,10713139.659115514,-1.3694327363295677,Over,Under,Up,Up,Up
13214,7/1/2014,1973.319946,Stay,Long,10784679.547456102,-0.7108004405199875,Over,Under,Down,Up,Up
13215,7/2/2014,1974.619995,Stay,Long,10791784.635452304,-0.6453874167172691,Over,Under,Up,Up,Up
13216,7/3/2014,1985.439941,Stay,Long,10850918.30537102,-0.1009730252271912,Over,Under,Up,Up,Up
13217,7/7/2014,1977.650024,Stay,Long,10808344.490254736,-0.4929290408406728,Over,Under,Up,Up,Up
13218,7/8/2014,1963.709961,Stay,Long,10732158.612424282,-1.1943346592678261,Over,Under,Down,Up,Up
13219,7/9/2014,1972.829956,Stay,Long,10782001.631418124,-0.7354546862700317,Over,Under,Down,Down,Down
13220,7/10/2014,1964.680054,Change,Short,10737460.409610003,-1.145523640221724,Over,Under,Up,Down,Down
13221,7/11/2014,1967.569946,Change,Long,10721666.4380293,-1.2909309088580012,Over,Under,Down,Up,Down
13222,7/14/2014,1977.099976,Stay,Long,10773597.401404776,-0.8128282667521636,Over,Under,Up,Down,Up
13223,7/15/2014,1973.280029,Stay,Long,10752781.77671595,-1.004467406755316,Over,Under,Up,Up,Up
13224,7/16/2014,1981.569946,Stay,Long,10797955.126234548,-0.5885787662643471,Over,Under,Down,Up,Up
13225,7/17/2014,1958.119995,Stay,Long,10670171.840501167,-1.7650161468762304,Over,Under,Up,Up,Up
13226,7/18/2014,1978.219971,Stay,Long,10779700.469215235,-0.7566403461847226,Over,Under,Down,Down,Down
13227,7/21/2014,1973.630005,Stay,Long,10754688.863140471,-0.9869098072227245,Over,Under,Up,Down,Up
13228,7/22/2014,1983.530029,Stay,Long,10808635.99486622,-0.49024530235638464,Over,Under,Down,Up,Down
13229,7/23/2014,1987.01001,Stay,Long,10827599.07954259,-0.31566158010387646,Over,Under,Up,Up,Up
13230,7/24/2014,1987.97998,Stay,Long,10832884.63232105,-0.26700011526448186,Over,Under,Up,Up,Up
13231,7/25/2014,1978.339966,Stay,Long,10780354.345011035,-0.7506204358025403,Over,Under,Up,Up,Up
13232,7/28/2014,1978.910034,Stay,Long,10783460.755004449,-0.7220212585722474,Over,Under,Down,Down,Down
13233,7/29/2014,1969.949951,Change,Short,10734635.542270152,-1.1715307937770425,Over,Under,Up,Down,Down
13234,7/30/2014,1970.069946,Change,Long,10733981.666474352,-1.1775507041592248,Over,Under,Down,Down,Down
13235,7/31/2014,1930.670044,Change,Short,10519310.189155705,-3.1539246017264655,Over,Under,Up,Down,Down
13236,8/1/2014,1925.150024,Change,Long,10549386.173817506,-2.8770299170125524,Over,Under,Down,Down,Down
13237,8/4/2014,1938.98999,Stay,Long,10625226.053383434,-2.178809733125442,Over,Under,Down,Down,Down
13238,8/5/2014,1920.209961,Stay,Long,10522315.747273967,-3.12625391772714,Over,Under,Up,Up,Down
13239,8/6/2014,1920.23999,Stay,Long,10522480.299393782,-3.1247389679142645,Over,Under,Down,Down,Down
13240,8/7/2014,1909.569946,Change,Short,10464010.874546701,-3.663037984238704,Over,Under,Up,Down,Down
13241,8/8/2014,1931.589966,Change,Long,10343346.151465783,-4.773938286565871,Over,Under,Down,Down,Down
13242,8/11/2014,1936.920044,Stay,Long,10371887.8413372,-4.511169093569645,Over,Under,Up,Up,Up
13243,8/12/2014,1933.75,Stay,Long,10354912.777796526,-4.667450090516145,Over,Under,Up,Up,Up
13244,8/13/2014,1946.719971,Stay,Long,10424364.836457444,-4.02803940781048,Over,Under,Down,Up,Up
13245,8/14/2014,1955.180054,Stay,Long,10469667.187618617,-3.6109631131313047,Over,Under,Up,Up,Up
13246,8/15/2014,1955.060059,Stay,Long,10469024.634155774,-3.616878784405453,Over,Under,Up,Up,Up
13247,8/18/2014,1971.73999,Stay,Long,10558342.917617787,-2.794569615927489,Over,Under,Down,Up,Up
13248,8/19/2014,1981.599976,Stay,Long,10611141.518791825,-2.308479062623381,Over,Under,Up,Up,Up
13249,8/20/2014,1986.51001,Stay,Long,10637433.94222092,-2.0664177509945425,Over,Under,Up,Up,Up
13250,8/21/2014,1992.369995,Stay,Long,10668813.196806155,-1.7775245060138944,Over,Under,Up,Up,Up
13251,8/22/2014,1988.400024,Stay,Long,10647554.655921666,-1.9732413559152229,Over,Under,Up,Up,Up
13252,8/25/2014,1997.920044,Stay,Long,10698532.795155216,-1.5039108934514767,Over,Under,Down,Up,Up
13253,8/26/2014,2000.02002,Stay,Long,10709777.820787001,-1.4003835156473632,Over,Under,Up,Up,Up
13254,8/27/2014,2000.119995,Stay,Long,10710313.170446968,-1.3954548166546288,Over,Under,Up,Up,Up
13255,8/28/2014,1996.73999,Stay,Long,10692213.800330088,-1.562086747026603,Over,Under,Up,Up,Up
13256,8/29/2014,2003.369995,Stay,Long,10727716.385199567,-1.2352320436975095,Over,Under,Down,Down,Down
13257,9/2/2014,2002.280029,Stay,Long,10721879.796777712,-1.288966620604881,Over,Under,Up,Up,Up
13258,9/3/2014,2000.719971,Stay,Long,10713525.943116015,-1.3658764109845678,Over,Under,Down,Up,Up
13259,9/4/2014,1997.650024,Stay,Long,10697086.882525217,-1.5172226944219047,Over,Under,Down,Down,Up
13260,9/5/2014,2007.709961,Stay,Long,10750956.188374022,-1.0212746938330186,Over,Under,Down,Down,Down
13261,9/8/2014,2001.540039,Stay,Long,10717917.27219778,-1.3254476205312171,Over,Under,Up,Up,Up
13262,9/9/2014,1988.439941,Stay,Long,10647768.404882675,-1.9712734751681116,Over,Under,Down,Up,Up
13263,9/10/2014,1995.689941,Stay,Long,10686590.960869242,-1.6138534431868634,Over,Under,Down,Down,Down
13264,9/11/2014,1997.449951,Change,Short,10696015.52456054,-1.5270861562230897,Over,Under,Up,Down,Down
13265,9/12/2014,1985.540039,Change,Long,10759791.141859174,-0.9399356558184024,Over,Under,Up,Up,Down
13266,9/15/2014,1984.130005,Stay,Long,10752150.06132445,-1.010283297278114,Over,Under,Down,Down,Down
13267,9/16/2014,1998.97998,Stay,Long,10832623.19524438,-0.26940703685761624,Over,Over,Down,Down,Down
13268,9/17/2014,2001.569946,Change,Short,10846658.416230682,-0.1401917132832442,Over,Over,Up,Up,Up
13269,9/18/2014,2011.359985,Stay,Short,10793605.456914028,-0.6286240159430689,Over,Over,Up,Up,Up
13270,9/19/2014,2010.400024,Stay,Short,10798807.557935135,-0.5807308500737962,Over,Over,Up,Up,Up
13271,9/22/2014,1994.290039,Stay,Short,10886108.781024942,0.0,Over,Over,Down,Up,Up
13272,9/23/2014,1982.77002,Change,Long,10948536.632367935,0.0,Over,Over,Down,Down,Down
13273,9/24/2014,1998.300049,Stay,Long,11034290.950666653,0.0,Over,Over,Down,Down,Down
13274,9/25/2014,1965.98999,Stay,Long,10855880.009918483,-1.61687725605415,Over,Over,Up,Up,Down
13275,9/26/2014,1982.849976,Stay,Long,10948978.136519272,-0.7731608177526494,Over,Over,Down,Down,Down
13276,9/29/2014,1977.800049,Stay,Long,10921093.253152777,-1.0258719660372728,Over,Over,Up,Down,Up
13277,9/30/2014,1972.290039,Change,Short,10890667.86557822,-1.3016068339194553,Over,Over,Down,Up,Down
13278,10/1/2014,1946.160034,Change,Long,11034953.543725833,0.0,Over,Over,Down,Down,Up
13279,10/2/2014,1946.170044,Stay,Long,11035010.30158903,0.0,Over,Over,Down,Down,Down
13280,10/3/2014,1967.900024,Stay,Long,11158221.81329254,0.0,Over,Over,Up,Down,Down
13281,10/6/2014,1964.819946,Stay,Long,11140757.41311616,-0.15651597959429608,Over,Under,Up,Up,Down
13282,10/7/2014,1935.099976,Stay,Long,10972241.72964646,-1.666753778138086,Under,Under,Down,Up,Up
13283,10/8/2014,1968.890015,Stay,Long,11163835.17730313,0.0,Under,Under,Down,Down,Down
13284,10/9/2014,1928.209961,Change,Short,10933174.543951405,-2.066141515781905,Under,Under,Up,Up,Up
13285,10/10/2014,1906.130005,Change,Long,11058370.46024341,-0.9446996966968602,Under,Under,Down,Down,Down
13286,10/13/2014,1874.73999,Stay,Long,10876261.992451573,-2.5759354225885933,Under,Under,Down,Down,Down
13287,10/14/2014,1877.699951,Stay,Long,10893434.139786756,-2.4221159952819704,Under,Under,Down,Down,Down
13288,10/15/2014,1862.48999,Stay,Long,10805193.892278636,-3.2125275886698557,Under,Under,Up,Down,Down
13289,10/16/2014,1862.76001,Stay,Long,10806760.407250773,-3.1984955383282165,Under,Under,Down,Down,Down
13290,10/17/2014,1886.76001,Stay,Long,10945995.86881408,-1.9512945598832654,Under,Under,Up,Down,Down
13291,10/20/2014,1904.01001,Change,Short,11046071.356812706,-1.0548688566259568,Under,Under,Up,Up,Up
13292,10/21/2014,1941.280029,Stay,Short,10829850.177731948,-2.9916690301035387,Under,Under,Up,Up,Up
13293,10/22/2014,1927.109985,Stay,Short,10912057.370094962,-2.2552984992115443,Under,Under,Up,Up,Up
13294,10/23/2014,1950.819946,Change,Long,10774504.563283172,-3.4874271057986905,Under,Under,Down,Up,Up
13295,10/24/2014,1964.579956,Change,Short,10850501.987258567,-2.8066805454239563,Under,Under,Up,Up,Up
13296,10/27/2014,1961.630005,Stay,Short,10866794.757165976,-2.660738137204477,Under,Under,Up,Up,Up
13297,10/28/2014,1985.050049,Change,Long,10737444.341476565,-3.8193938646948755,Under,Under,Down,Up,Up
13298,10/29/2014,1982.300049,Change,Short,10722569.163919237,-3.952638196244773,Under,Under,Up,Up,Up
13299,10/30/2014,1994.650024,Change,Long,10655766.229027025,-4.5510251648021915,Under,Under,Down,Up,Up
13300,10/31/2014,2018.050049,Change,Short,10780773.21930262,-3.431275649602039,Under,Under,Up,Up,Up
13301,11/3/2014,2017.810059,Change,Long,10782055.287488284,-3.4197915299845283,Over,Under,Up,Up,Up
13302,11/4/2014,2012.099976,Stay,Long,10751543.778078593,-3.693098229027547,Over,Under,Down,Up,Up
13303,11/5/2014,2023.569946,Stay,Long,10812832.92178874,-3.1441010185102147,Over,Under,Down,Down,Up
13304,11/6/2014,2031.209961,Stay,Long,10853656.914988607,-2.7784202954298065,Over,Under,Up,Up,Up
13305,11/7/2014,2031.920044,Stay,Long,10857451.203817012,-2.7444329714668148,Over,Under,Up,Up,Up
13306,11/10/2014,2038.26001,Stay,Long,10891328.457836982,-2.4409776312370957,Over,Under,Up,Up,Up
13307,11/11/2014,2039.680054,Stay,Long,10898916.38359361,-2.3730088227038593,Over,Under,Up,Up,Up
13308,11/12/2014,2038.25,Stay,Long,10891274.969961379,-2.441456748626003,Over,Under,Up,Up,Up
13309,11/13/2014,2039.329956,Stay,Long,10897045.654495396,-2.3897658696192203,Over,Under,Down,Down,Up
13310,11/14/2014,2039.819946,Stay,Long,10899663.888677921,-2.366313049500124,Over,Under,Up,Down,Up
13311,11/17/2014,2041.319946,Stay,Long,10907679.054852307,-2.2945172369761124,Over,Under,Up,Up,Up
13312,11/18/2014,2051.800049,Stay,Long,10963678.899565427,-1.7928988968292425,Over,Under,Up,Up,Up
13313,11/19/2014,2048.719971,Stay,Long,10947220.674898714,-1.9403233652607876,Over,Under,Up,Up,Up
13314,11/20/2014,2052.75,Stay,Long,10968754.909647109,-1.7474305608939145,Over,Under,Down,Up,Up
13315,11/21/2014,2063.5,Stay,Long,11026196.933896875,-1.2328939044718545,Over,Under,Up,Up,Up
13316,11/24/2014,2069.409912,Stay,Long,11057776.218400873,-0.9500226151482605,Over,Under,Up,Up,Up
13317,11/25/2014,2067.030029,Stay,Long,11045059.446587143,-1.063933037612974,Over,Under,Up,Up,Up
